url,digg_count,play_count,share_count,repost_count,collect_count,comment_count,video_id,author_id,duration,description,create_time,author_unique_id,location_created
https://www.tiktok.com/@zachking/video/179841018836500480,902600,3300000,409,0,366,1296,179841018836500480,68616495085350913,14,Wishing all of you incredible fans and friends a #HappyNewYear #HolidayTraditions ,1483220155,zachking,
https://www.tiktok.com/@zachking/video/184945471767912448,964800,5000000,558,0,466,837,184945471767912448,68616495085350913,0,Online shopping with my dog. #DressUpYourPetDay ,1484437152,zachking,
https://www.tiktok.com/@zachking/video/185227559440175104,1100000,5300000,1086,0,626,1258,185227559440175104,68616495085350913,12,#ThisIsHowITeleport my friends w/ @joshjholm ,1484504407,zachking,
https://www.tiktok.com/@zachking/video/187869379748093952,1100000,5700000,937,0,473,1357,187869379748093952,68616495085350913,9,#SingingInTheRain,1485134266,zachking,
https://www.tiktok.com/@zachking/video/189017127746473984,1300000,6700000,1878,0,1470,2320,189017127746473984,68616495085350913,14,#OppositeDay ,1485407910,zachking,
https://www.tiktok.com/@zachking/video/194238297815154689,1200000,6700000,1480,0,1031,1482,194238297815154689,68616495085350913,34,The best part of date night? Flowers and the Batmobile. #ad #LEGOBatmanMovie tomorrow! #Nickelodeon,1486652734,zachking,
https://www.tiktok.com/@zachking/video/195906422143152128,988900,5000000,682,0,557,1287,195906422143152128,68616495085350913,6,How to impress a girl #BeMyValentine #MagicTransition,1487050447,zachking,
https://www.tiktok.com/@zachking/video/196431734463148032,951700,5000000,642,0,565,1331,196431734463148032,68616495085350913,6,#ItsColdOutside - filmed in 🇫🇮,1487175690,zachking,
https://www.tiktok.com/@zachking/video/204566825009995776,1000000,5900000,1579,0,719,1527,204566825009995776,68616495085350913,20,I deserve this #BecauseImLazy,1489115247,zachking,
https://www.tiktok.com/@zachking/video/207288247243309056,944500,5500000,675,0,422,1818,207288247243309056,68616495085350913,12,I forgot to wear green #StPatricksDay,1489764085,zachking,
https://www.tiktok.com/@zachking/video/218014060905381889,975000,5400000,1278,0,670,1808,218014060905381889,68616495085350913,7,Not sure if I can eat anymore candy after this #HappyEaster #HeIsRisen,1492321318,zachking,
https://www.tiktok.com/@zachking/video/237097061408722944,755500,5700000,468,0,438,2679,237097061408722944,68616495085350913,57,You could be a character in my new book. Just post a selfie and use #MyMagicalSelfie,1496871060,zachking,
https://www.tiktok.com/@zachking/video/244096788486402048,826300,5100000,1451,0,561,914,244096788486402048,68616495085350913,6,Chores will never be the same with this #magical life hack. #CoatHangerChallenge,1498539925,zachking,
https://www.tiktok.com/@zachking/video/244421538538532864,859300,5800000,989,0,643,1226,244421538538532864,68616495085350913,16,"I #mustache you a question, should this be my new look? #NationalSunglassesDay",1498617351,zachking,
https://www.tiktok.com/@zachking/video/246075400697888768,976200,8100000,2599,0,1311,1978,246075400697888768,68616495085350913,14,Lifeguard on Duty...kinda.  #snackingonthejob #SummerVibes #magic,1499011663,zachking,
https://www.tiktok.com/@zachking/video/248647900229160960,679700,5500000,566,0,491,1144,248647900229160960,68616495085350913,59,"Signing 10,000 copies of my new book. Order on Amazon by searching ""Zach King, My Magical Life"". #magic",1499624994,zachking,
https://www.tiktok.com/@zachking/video/260597547814023168,961500,6600000,1442,0,700,1502,260597547814023168,68616495085350913,13,Have a great #weekend !!! #magic,1502474013,zachking,
https://www.tiktok.com/@zachking/video/261685218959458304,1000000,8200000,1296,0,701,1453,261685218959458304,68616495085350913,7,#SummerWaterBalloonChallenge,1502733333,zachking,
https://www.tiktok.com/@zachking/video/264944557631406080,873800,7600000,2084,0,1679,5652,264944557631406080,68616495085350913,23,How many of you have the new Musical.ly interface??,1503510420,zachking,
https://www.tiktok.com/@zachking/video/274658284987539456,791300,7200000,4972,0,1225,1566,274658284987539456,68616495085350913,14,That guy who crashes your party. Gamedaygreats.com #ad,1505826353,zachking,
https://www.tiktok.com/@zachking/video/277268908607496192,638000,6800000,958,0,1031,1934,277268908607496192,68616495085350913,14,Today is launch day! Get my book and Download the free app at www.ZachKingMagic.com,1506448774,zachking,
https://www.tiktok.com/@zachking/video/6539263440530183183,662500,5700000,6717,0,2363,1657,6539263440530183183,68616495085350913,0,Hope you have a blessed #Easter. 🐣 What is your favorite Easter Candy?? #magic ,1522540953,zachking,
https://www.tiktok.com/@zachking/video/6564069049104338181,574800,5600000,1382,0,1118,1994,6564069049104338181,68616495085350913,41,For the last 6 months I have been building a cool new Studio Space upgrade & today you can see it!😃,1528316422,zachking,US
https://www.tiktok.com/@zachking/video/6573847084871453957,513000,5300000,1374,0,1010,12300,6573847084871453957,68616495085350913,44,What team are you rooting for in the #WorldCup ?? ⚽️⚽️,1530593048,zachking,US
https://www.tiktok.com/@zachking/video/6575893685018299654,665800,6100000,5755,0,2286,2156,6575893685018299654,68616495085350913,20,Is it a sin to sleep in church? 😴 💤,1531069559,zachking,US
https://www.tiktok.com/@zachking/video/6602987037945498885,717300,8400000,5827,0,2493,2330,6602987037945498885,68616495085350913,17,Is it just me or do couches seem to eat everything? What are the top things you loose in your couch?,1537377722,zachking,US
https://www.tiktok.com/@mrbeast/video/6614541262252936453,442800,4400000,3694,0,24494,56800,6614541262252936453,6614519312189947909,16,"Someone help, I’m stuck like this.",1540067900,mrbeast,US
https://www.tiktok.com/@zachking/video/6616523330700709125,616500,5700000,3100,0,1264,4865,6616523330700709125,68616495085350913,14,Can you guess which city I am visiting? #travel #magic,1540529386,zachking,US
https://www.tiktok.com/@mrbeast/video/6617545649611083013,420700,5400000,2415,0,6311,10000,6617545649611083013,6614519312189947909,9,The Best Day Of My Life,1540767413,mrbeast,US
https://www.tiktok.com/@zachking/video/6618533683160681734,732800,6100000,4320,0,2741,1063,6618533683160681734,68616495085350913,17,My Halloween hack of 2018. #halloween #magic 🎃 What costume are you wearing for Halloween ?,1540997458,zachking,US
https://www.tiktok.com/@zachking/video/6626691882976021766,441900,5800000,1047,0,1016,324,6626691882976021766,68616495085350913,7,My new magical merch is officially launched. Limited quantities are now available at ZachKing.Store,1542896936,zachking,US
https://www.tiktok.com/@zachking/video/6637068631211527430,3000000,51400000,18700,0,8827,7463,6637068631211527430,68616495085350913,15,who wishes they could go inside their gingerbread house? #gingerbreadlife,1545312961,zachking,US
https://www.tiktok.com/@zachking/video/6638058572401872133,543100,6500000,2626,0,2119,1302,6638058572401872133,68616495085350913,26,Merry Christmas ya filthy animal. Watch my new short film on my Youtube page  #tistheseasoning,1545543450,zachking,US
https://www.tiktok.com/@zachking/video/6640540185358503173,1300000,9500000,4402,0,2753,2549,6640540185358503173,68616495085350913,46,"For ever LIKE, I will be donating a penny to Charity Water for the next 24 hours. #newyearnewme",1546121246,zachking,US
https://www.tiktok.com/@mrbeast/video/6641161842313923845,238500,2100000,1203,0,2838,4001,6641161842313923845,6614519312189947909,59,"Duet this video, you won’t. Comment for a free fortnite account.",1546265987,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6641255567782317317,268700,2800000,2241,0,4356,6082,6641255567782317317,6614519312189947909,11,"This is my favorite song, like and I’ll sing more. Also follow me for more Minecraft.",1546287809,mrbeast,US
https://www.tiktok.com/@zachking/video/6642692565835451654,797500,9000000,3592,0,2094,2286,6642692565835451654,68616495085350913,14,Who else is sad that the #holidaysareover ? 😢 #christmas #magic,1546622386,zachking,US
https://www.tiktok.com/@zachking/video/6642703681617661189,620000,8200000,1632,0,1511,685,6642703681617661189,68616495085350913,16,Found these old photos of my great-grandfather performing magic #stopmotionstyle #stopmotion,1546624974,zachking,US
https://www.tiktok.com/@mrbeast/video/6642711167414308102,279600,1900000,1343,0,2972,2912,6642711167414308102,6614519312189947909,13,Leave a like if you miss this jam,1546626717,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6643506740946013445,257000,1800000,967,0,2402,2608,6643506740946013445,6614519312189947909,34,"Rock Vs Baby, which is best at smashing a window?",1546811951,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6643529264639511814,251500,1900000,1275,0,2622,2085,6643529264639511814,6614519312189947909,19,"Like the video if you don’t follow the rules, follow me for epic Minecraft.",1546817195,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6643834106247384326,266500,2000000,1172,0,2098,3813,6643834106247384326,6614519312189947909,25,Like if society doesn’t own you,1546888171,mrbeast,US
https://www.tiktok.com/@zachking/video/6644262308430220550,1200000,13700000,6476,0,4014,4261,6644262308430220550,68616495085350913,18,What is the longest time you’ve sat in traffic? #backtothegrind #magic,1546987870,zachking,US
https://www.tiktok.com/@mrbeast/video/6644568012189863173,312400,2000000,1452,0,2864,2258,6644568012189863173,6614519312189947909,23,"Darn, I hate forklifts 😤",1547059047,mrbeast,US
https://www.tiktok.com/@zachking/video/6649817472377556230,750800,9200000,2320,0,2288,1767,6649817472377556230,68616495085350913,17,Should I grow a mustache? #10yearchallenge #magic,1548281282,zachking,US
https://www.tiktok.com/@zachking/video/6652774166946647302,678800,9800000,2949,0,1565,2006,6652774166946647302,68616495085350913,7,Sports aren’t really my thing.... 🏈 What sports are you best at? #golong,1548969691,zachking,US
https://www.tiktok.com/@zachking/video/6657949795086257414,1200000,11500000,6407,0,6212,1239,6657949795086257414,68616495085350913,21,I love the craziness of life but sometimes still ya gotta fake it#tomyvalentine #valentinesday,1550174736,zachking,US
https://www.tiktok.com/@zachking/video/6658721613011225861,2600000,35800000,23500,0,15439,7300,6658721613011225861,68616495085350913,19,#mirrormoves #mirrormagic,1550354439,zachking,US
https://www.tiktok.com/@zachking/video/6659355171178417414,858100,10200000,10500,0,6009,2230,6659355171178417414,68616495085350913,11,"Please do not try my tricks at home, you may end up getting hurt like this guy  #magicgonewrong",1550501951,zachking,US
https://www.tiktok.com/@zachking/video/6678774470909365510,1300000,13700000,15400,0,15173,18900,6678774470909365510,68616495085350913,20,How many loops did it take for you to spot the difference?? 🤷🏻♂️ #perfectloop,1555023359,zachking,US
https://www.tiktok.com/@zachking/video/6681996068940418309,5000000,96400000,92600,0,30544,13400,6681996068940418309,68616495085350913,14,That’s the last time I use #tinythings for my chores.,1555773446,zachking,US
https://www.tiktok.com/@zachking/video/6685378515564498182,3700000,40900000,93500,0,19685,7567,6685378515564498182,68616495085350913,29,It’s not easy for a #workofart to find love ❤️,1556560983,zachking,US
https://www.tiktok.com/@zachking/video/6685747722382773509,1400000,23600000,22000,0,5691,2414,6685747722382773509,68616495085350913,11,Who else has #senioritis ??,1556646946,zachking,US
https://www.tiktok.com/@zachking/video/6694575514889227526,2800000,24600000,68900,0,55094,4758,6694575514889227526,68616495085350913,53,Show me how creative you can get using the jump cut. #videomagic *thx @natenorell for the stunts.,1558702326,zachking,US
https://www.tiktok.com/@zachking/video/6695344945206660358,935100,10400000,10300,0,4594,4370,6695344945206660358,68616495085350913,14,What is your least favorite bug/insect?#animaltricks,1558881473,zachking,US
https://www.tiktok.com/@zachking/video/6698813420113759493,3800000,43100000,23900,0,14476,8377,6698813420113759493,68616495085350913,29,Pick up a little trash in your area can make a big difference. ♻️ #goinggreen,1559689040,zachking,US
https://www.tiktok.com/@zachking/video/6702866000062188806,2000000,23500000,9154,0,8388,4200,6702866000062188806,68616495085350913,24,"I’m not sure if I can call myself a #superdad , but I try my best!",1560632605,zachking,US
https://www.tiktok.com/@zachking/video/6706527590036802822,1100000,11100000,7861,0,5457,1791,6706527590036802822,68616495085350913,24,I was just trying to help feed the starving #wanderlust #nature,1561485136,zachking,US
https://www.tiktok.com/@zachking/video/6707680034372455686,1300000,14700000,7516,0,4708,2011,6707680034372455686,68616495085350913,22,How to get free food. 👌 What is your favorite fast food??? #fastfoodlife,1561753460,zachking,US
https://www.tiktok.com/@zachking/video/6709686853148085510,4200000,41300000,37600,0,24865,12100,6709686853148085510,68616495085350913,10,Celebrating #july4th by getting a selfie with Lady Liberty! 🗽,1562220709,zachking,US
https://www.tiktok.com/@zachking/video/6710224394716712197,8800000,114700000,191900,0,86544,22700,6710224394716712197,68616495085350913,14,welp that’s the last time I try the #bottlecapchallenge 😳🤕,1562345865,zachking,US
https://www.tiktok.com/@zachking/video/6715085818345557254,2900000,27300000,27500,0,17505,4457,6715085818345557254,68616495085350913,21,Does anybody know how I can undo this?! #summerfails,1563477758,zachking,US
https://www.tiktok.com/@zachking/video/6716850626099268870,4500000,64000000,105200,0,45913,12100,6716850626099268870,68616495085350913,27,I guess you can call me escape artist? #art #magic,1563888661,zachking,US
https://www.tiktok.com/@zachking/video/6718386590579739909,1900000,19300000,36700,0,10682,3979,6718386590579739909,68616495085350913,26,"My dream of being a professional Statue has been shattered. ⚠️ caution, wet floors. #artlookalike",1564246285,zachking,US
https://www.tiktok.com/@zachking/video/6718749703623757061,682300,8400000,3377,0,2385,1669,6718749703623757061,68616495085350913,6,Would you rather spend a day laying by a pool or laying on a beach? #pooldaze,1564330822,zachking,US
https://www.tiktok.com/@zachking/video/6720273057342115077,835300,10700000,6851,0,4839,1483,6720273057342115077,68616495085350913,23,Be careful when you accept the storm area 51 invite. 👽 #area51,1564685505,zachking,US
https://www.tiktok.com/@zachking/video/6722443322545179910,954800,13400000,7623,0,6261,3154,6722443322545179910,68616495085350913,6,"It’s 2019, how is #buffering still a thing?",1565190809,zachking,US
https://www.tiktok.com/@zachking/video/6728078131606899974,2200000,27500000,31800,0,13946,9995,6728078131606899974,68616495085350913,28,"Donut worry, no one was harmed.  🍩 Leave your best donut pun in the comments.  #magicgonewrong",1566502766,zachking,US
https://www.tiktok.com/@zachking/video/6729730668558814469,673800,9600000,3433,0,2615,1476,6729730668558814469,68616495085350913,6,Caption this 🐶 #tiktokdogs,1566887532,zachking,US
https://www.tiktok.com/@zachking/video/6731161517544213765,3200000,82000000,20600,0,9570,3682,6731161517544213765,68616495085350913,20,This WOULD happen to me on the last day of summer. But now I know how to make a 🥪 #ripsummer,1567220673,zachking,US
https://www.tiktok.com/@zachking/video/6733438801714203909,953300,11500000,4242,0,4748,1702,6733438801714203909,68616495085350913,59,Do you think I will be fired by my boss?? 😬 #shortfilms,1567750898,zachking,US
https://www.tiktok.com/@zachking/video/6735169716580535558,1200000,13500000,6109,0,8303,4151,6735169716580535558,68616495085350913,21,Tik Tok Hack: How to get unlimited Likes ❤️ #loop #perfectloop,1568153904,zachking,US
https://www.tiktok.com/@zachking/video/6736363570679909637,2200000,22800000,21100,0,14021,3849,6736363570679909637,68616495085350913,18,"I do not believe in superstitions, do you? #friday13",1568431872,zachking,US
https://www.tiktok.com/@zachking/video/6737757353195703558,2700000,56400000,9889,0,10902,3848,6737757353195703558,68616495085350913,30,This is how you can really turn your heart blue on Tik Tok. #justrealized,1568756385,zachking,US
https://www.tiktok.com/@zachking/video/6738002053596990725,862200,13600000,5159,0,4239,3508,6738002053596990725,68616495085350913,8,Is anyone else afraid to flush an airplane bathroom? ?  #thatsrelatable,1568813359,zachking,US
https://www.tiktok.com/@mrbeast/video/6738031520042224901,378100,2600000,1559,0,3461,2020,6738031520042224901,6614519312189947909,6,Get pranked @chandlerhallow 🤣,1568820219,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6738054475736567046,314100,2400000,627,0,1932,1650,6738054475736567046,6614519312189947909,11,😂,1568825564,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6738501428849036550,681100,3400000,2380,0,3407,3212,6738501428849036550,6614519312189947909,10,Double tap or I cry,1568929630,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6738763927368338693,372000,2800000,1571,0,2969,1764,6738763927368338693,6614519312189947909,5,He got got,1568990746,mrbeast,US
https://www.tiktok.com/@zachking/video/6738802532522544389,1100000,18400000,4439,0,5201,2094,6738802532522544389,68616495085350913,18,What’s your favorite midnight snack?  #pov2,1568999734,zachking,US
https://www.tiktok.com/@mrbeast/video/6738872642763377925,357100,2600000,873,0,2187,2090,6738872642763377925,6614519312189947909,11,😮😂,1569016058,mrbeast,US
https://www.tiktok.com/@zachking/video/6740223781148642566,1200000,13300000,6943,0,7985,1341,6740223781148642566,68616495085350913,32,My spinal cord is definitely tingling.Watch #SpiderManFarFromHomeBluray 10/1 or on Digital Today #ad,1569330646,zachking,US
https://www.tiktok.com/@zachking/video/6741404282806947078,1700000,30400000,17100,0,13036,9502,6741404282806947078,68616495085350913,16,Hot potato coming through! 🔥🥔 #loopchallenge #loop,1569605501,zachking,US
https://www.tiktok.com/@mrbeast/video/6742503176974519558,565000,4500000,2988,0,9506,3311,6742503176974519558,6614519312189947909,11,@chandlerhallow proposed,1569861358,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6742549213357362438,2900000,35800000,16700,0,23024,14900,6742549213357362438,6614519312189947909,13,Am I tik tok famous now? @chandlerhallow,1569872077,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6743416920957013254,719900,5200000,1894,0,4282,3289,6743416920957013254,6614519312189947909,9,"1,000,000",1570074110,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6743422420746505477,2300000,16700000,32000,0,44694,11300,6743422420746505477,6614519312189947909,15,Woah,1570075391,mrbeast,US
https://www.tiktok.com/@zachking/video/6745555903166041349,11300000,660700000,244200,0,217344,68100,6745555903166041349,68616495085350913,40,⚠️ Caution wet paint. Who watched until the end??,1570572133,zachking,US
https://www.tiktok.com/@zachking/video/6746944479326113029,2600000,41100000,14400,0,11417,7025,6746944479326113029,68616495085350913,25,What’s your favorite flavor of milkshake?,1570895428,zachking,US
https://www.tiktok.com/@zachking/video/6749127917516705030,1300000,12700000,5105,0,9085,2481,6749127917516705030,68616495085350913,12,This is the first time my son took a Polaroid photo. My two curious boys remind me everyday to notice the magic in the little things. #lifeismagic,1571403801,zachking,US
https://www.tiktok.com/@zachking/video/6749520869598481669,13300000,967400000,493600,0,207508,70500,6749520869598481669,68616495085350913,11,Do you see the glass as half full or half empty?? #perspective #magic,1571495291,zachking,US
https://www.tiktok.com/@zachking/video/6749907281896279301,985600,15900000,3005,0,4441,1215,6749907281896279301,68616495085350913,16,There’s always sunshine ☀️ on the other side of a rainy day. 💦 #magic #weather,1571585260,zachking,US
https://www.tiktok.com/@zachking/video/6750328647778880773,2100000,35800000,22000,0,20387,8320,6750328647778880773,68616495085350913,21,Share with two friends who would be confused.♟ #checkmate #soreloser,1571683367,zachking,US
https://www.tiktok.com/@zachking/video/6750680703769332997,1200000,15100000,3552,0,4981,1857,6750680703769332997,68616495085350913,17,Don’t throw off my #zen 🧘🏻‍♂️,1571765337,zachking,US
https://www.tiktok.com/@zachking/video/6751049229277482246,6700000,66200000,61800,0,66009,7004,6751049229277482246,68616495085350913,27,Even art gets hungry sometimes. Check out the @kindsnacks #KINDSimpleCrunchContest #ad,1571851143,zachking,US
https://www.tiktok.com/@zachking/video/6751602607015398661,1200000,15600000,9680,0,7549,3396,6751602607015398661,68616495085350913,9,Give this post a LIKE if you love #dogs!! ❤️🐶,1571979998,zachking,US
https://www.tiktok.com/@zachking/video/6751822482623302917,1800000,26400000,20300,0,10265,3357,6751822482623302917,68616495085350913,21,We are helping plant 20 Million trees. Share this videos to help spread the word.  🌲 Learn more about #teamtrees at teamtrees.org,1572031180,zachking,US
https://www.tiktok.com/@zachking/video/6751956678851218694,4300000,88000000,16200,0,15823,3824,6751956678851218694,68616495085350913,17,Moonwalking with my $4 @chipotle  #Boorito on Halloween. Did I do it right? Comment below #ad,1572062432,zachking,US
https://www.tiktok.com/@zachking/video/6752498106387942662,1300000,17000000,10400,0,10131,33400,6752498106387942662,68616495085350913,25,Did you guess the #illusion puzzle correctly? Comment your answer below. 🤷🏻‍♂️,1572188485,zachking,US
https://www.tiktok.com/@zachking/video/6752992550526766341,1400000,24200000,6762,0,10596,2074,6752992550526766341,68616495085350913,7,You won’t be able to unsee this #doyoutrustme #comedy #alladin,1572303610,zachking,US
https://www.tiktok.com/@zachking/video/6753957570098072838,2800000,40600000,14300,0,14929,5526,6753957570098072838,68616495085350913,7,What are you dressing up as for Halloween? 🎃 #thisishalloween,1572528291,zachking,US
https://www.tiktok.com/@zachking/video/6754719480619846917,2700000,31400000,7286,0,11431,2195,6754719480619846917,68616495085350913,14,The trick to always win Jenga #magic #game,1572705687,zachking,US
https://www.tiktok.com/@zachking/video/6755072157782428933,2200000,24400000,16500,0,10269,9435,6755072157782428933,68616495085350913,16,How many times do you usually snooze your alarm in the #morning ? #lifehack,1572787801,zachking,US
https://www.tiktok.com/@zachking/video/6755852797759048966,2500000,26600000,12900,0,20489,4292,6755852797759048966,68616495085350913,9,What’s the best part about being a kid? #magic,1572969558,zachking,US
https://www.tiktok.com/@zachking/video/6756230759238995205,1200000,14400000,5806,0,5224,3395,6756230759238995205,68616495085350913,6,What time do you usually go to bed?? #nightroutine,1573057559,zachking,US
https://www.tiktok.com/@zachking/video/6756973741428854022,1700000,20900000,9160,0,11600,3222,6756973741428854022,68616495085350913,28,"Ooops, I accidentally used the #gravity remote. Sorry about that @natenorell 😬",1573230548,zachking,US
https://www.tiktok.com/@mrbeast/video/6758864902619729158,470500,3000000,1346,0,3123,2122,6758864902619729158,6614519312189947909,30,@chandlerhallow wants you to go to teamtrees and donate! #teamtrees,1573670869,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6759265745852517638,1700000,10300000,5299,0,10794,5980,6759265745852517638,6614519312189947909,22,#teamtrees,1573764197,mrbeast,US
https://www.tiktok.com/@zachking/video/6759541593834851590,2400000,33200000,25100,0,16940,6685,6759541593834851590,68616495085350913,18,Who would love an extra hour of sleep today? 😴 💤 #snooze #sleep #goodmorning,1573828423,zachking,US
https://www.tiktok.com/@zachking/video/6760983234567326982,2900000,60300000,14300,0,13307,2821,6760983234567326982,68616495085350913,21,I take my mini golf game very serious. ⛳️#miniature #golf #sports,1574164083,zachking,US
https://www.tiktok.com/@zachking/video/6762526156425137413,1700000,19300000,6233,0,11786,2140,6762526156425137413,68616495085350913,17,Howie is a loud backseat driver and I couldn’t take anymore of it.  @officialhowiemandel #petpeeve #backseatdriver,1574523320,zachking,US
https://www.tiktok.com/@mrbeast/video/6763655365130259717,450800,3400000,1780,0,3972,2253,6763655365130259717,6614519312189947909,9,Go download Battle Breakers or I WILL delete your Epic account! Use code: MrBeast,1574786235,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6763819777258556677,2300000,19100000,11100,0,23132,6267,6763819777258556677,6614519312189947909,9,Our night in a nutshell,1574824517,mrbeast,US
https://www.tiktok.com/@zachking/video/6764360633203887366,1700000,23000000,10500,0,8550,2317,6764360633203887366,68616495085350913,12,Who wants to come to my house for “FriendsGiving”? 🦃 #happythanksgiving,1574950443,zachking,US
https://www.tiktok.com/@zachking/video/6766278000783658245,9600000,1100000000,60300,0,123732,17100,6766278000783658245,68616495085350913,22,This is the best hiding spot ever #hideandseek #magic,1575396865,zachking,US
https://www.tiktok.com/@zachking/video/6769586739192384773,2500000,18400000,14600,0,18386,2633,6769586739192384773,68616495085350913,27,Instant coffee? More like instant karma. #coffee #magic,1576167240,zachking,US
https://www.tiktok.com/@zachking/video/6771176841140112646,3800000,46200000,11200,0,18716,3379,6771176841140112646,68616495085350913,12,The Legless Bar Stool crafted and built by Josh Carmody. #illusion #magic #furniture,1576537466,zachking,US
https://www.tiktok.com/@zachking/video/6772522028999134470,1900000,15400000,8913,0,9572,2847,6772522028999134470,68616495085350913,26,I mustache you a question: Is your favorite part of Cinnamon Toast Crunch the cereal or the milk at the end?Get #CTCCinnamilk at MilkBarStore.com #ad,1576850666,zachking,US
https://www.tiktok.com/@zachking/video/6772957267860966661,1500000,15700000,20000,0,6520,2702,6772957267860966661,68616495085350913,16,What are you doing today? I’m doing some flight tests.  #experiment #drone #magic,1576952002,zachking,US
https://www.tiktok.com/@zachking/video/6774039907401796869,1500000,15500000,4873,0,7337,2991,6774039907401796869,68616495085350913,14,Who saw that coming? 🍁 #leaves #fall,1577204074,zachking,US
https://www.tiktok.com/@mrbeast/video/6775956934462868741,2700000,23100000,49500,0,49199,16200,6775956934462868741,6614519312189947909,12,Meet my friend @chandlerhallow 😭🤣#foryou,1577650416,mrbeast,US
https://www.tiktok.com/@zachking/video/6776248644552133894,1600000,15000000,5781,0,9246,5064,6776248644552133894,68616495085350913,20,Is it too early to clean up Christmas? 🧹🎄#christmascleanup #holiday #merrychristmas,1577718336,zachking,US
https://www.tiktok.com/@zachking/video/6776642331496959238,4800000,43800000,33200,0,44266,7164,6776642331496959238,68616495085350913,58,"I’m blown away by how many of you have watched and supported my #magic videos this year on TikTok! Love all of you, see you in 2020! #newyear",1577809998,zachking,US
https://www.tiktok.com/@mrbeast/video/6778184394982149381,603700,3200000,871,0,3442,9654,6778184394982149381,6614519312189947909,23,Anyone else remember when we opened a free car dealership?,1578169040,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6778493825125043462,1200000,8200000,9786,0,14279,10700,6778493825125043462,6614519312189947909,8,Ugh,1578241085,mrbeast,US
https://www.tiktok.com/@mrbeast/video/6778644367805664518,825600,4100000,2607,0,8041,14000,6778644367805664518,6614519312189947909,17,"I bought 6 Super Bowl tickets for this, don’t let it flop.😂 #fyp #foryou #pewdiepie",1578276139,mrbeast,US
https://www.tiktok.com/@zachking/video/6778847907476016390,15400000,133000000,157100,0,189213,25500,6778847907476016390,68616495085350913,21,🚫 This is why you shouldn’t play #videogames in class. #school,1578323527,zachking,US
https://www.tiktok.com/@mrbeast/video/6779662674193140997,388300,2700000,1384,0,2848,7663,6779662674193140997,6614519312189947909,7,Do you pour your milk or cereal first? #fyp,1578513229,mrbeast,US
https://www.tiktok.com/@zachking/video/6779943992214768901,2800000,19800000,4312,0,10703,1357,6779943992214768901,68616495085350913,24,Can’t take @natenorell anywhere... or was this my fault? 🤔 #BMW #ad,1578578730,zachking,US
